time,count,user_count,distance_median,distance_mean,distance_max
Wed Sep 05 11:00:00 UTC 2012,46,jmvldz=4_MarkESackett=3_martinflodin=3_Alamonayyy=3_albi_zs=3_elies=2_mac_pat=2_felesaerius=2_dxoigmn=2_RedOnWheels=1_theesalina=1,0.575514307153796,0.908058919235772,2.50124255104236
Wed Sep 05 12:00:00 UTC 2012,55,HakuPamfer=7_felesaerius=5_princessjers21=3_strlen=3_XaiaX=2_lahijuepuerca=2_martinflodin=1_antonreut=1_SeanNowlin=1_MorinOluwole=1_StanfordCISAC=1,0.265719636283689,0.265719636283689,0.265719636283689
Wed Sep 05 13:00:00 UTC 2012,35,wafflesnnanas=4_steven_tsuji=3_chapoCB15=3_HakuPamfer=3_TrishPM=2_Tim_jarratt=2_Jay_Lu=1_tmj_SFO_prod=1_samlin16=1_LilPamfer=1_LauraOrtberg=1,3.37410602104867,2.54998679141184,3.47450687744332
Wed Sep 05 14:00:00 UTC 2012,0,"",0,0,0
Wed Sep 05 15:00:00 UTC 2012,0,"",0,0,0
Wed Sep 05 16:00:00 UTC 2012,46,Bieberrmyidol=12_BeadlesHunter=6_chapoCB15=5_SacchiPatel=2_ryanzhelp=2_Adonis314=2_RachShredGnar=1_SFWineChef=1_mmachuca01=1_Ericha2=1_mac_pat=1,0,0,0
Wed Sep 05 17:00:00 UTC 2012,74,Adonis314=12_Bieberrmyidol=6_BeadlesHunter=5_CoupaCafe=4_chapoCB15=3_youngbeastNiazi=2_tmj_sfo_adv=2_mynameissam34=2_chelschomp=2_toddbodene=2_BallersBridge=2,1.35786575538891,1.33669249333813,2.0753537448767
Wed Sep 05 18:00:00 UTC 2012,74,Bieberrmyidol=15_BeadlesHunter=15_Adonis314=8_KichaVeLo=5_toddbodene=2_VirtualDL=1_AlexBRodriguez=1_XdjOdd=1_ManuKumar=1_adamSmayberry=1_vTinaB=1,0.124657800591888,0.124657800591888,0.124657800591888
Wed Sep 05 19:00:00 UTC 2012,81,Adonis314=11_Alamonayyy=6_KichaVeLo=5_mlroach=4_qousi=3_MariangelesPlm=2_staugaard=2_kblake=2_elliotmyhre=2_Bieberrmyidol=2_tuhin=1,0.292588629567916,0.292588629567916,0.444289067641389
Wed Sep 05 20:00:00 UTC 2012,89,Alamonayyy=14_chapoCB15=13_MariangelesPlm=5_James35Martinez=4_technetronick=3_johnolilly=3_albi_zs=2_Glennia=2_42=2_PhilJ=2_alextweeting=2,0.829315994202597,0.787635209827768,1.25937358652123
Wed Sep 05 21:00:00 UTC 2012,62,Alamonayyy=6_Glennia=5_Felipegarbe=4_xxFABLIFExx=3_testastretta=3_thehurn7=3_SacchiPatel=2_ManuKumar=2_klassy=2_James35Martinez=2_KaDa28=2,0.370380829938979,0.370380829938979,0.636948967326643
Wed Sep 05 22:00:00 UTC 2012,71,xxFABLIFExx=24_chapoCB15=10_Alamonayyy=7_NiqueeBoo92=6_laurasupercool8=2_suedayton=2_mariagrineva=2_djroze=1_michaelrector=1_jansonw=1_itzluigii=1,1.99319860797176,1.99319860797176,3.82097665757873
Wed Sep 05 23:00:00 UTC 2012,58,xxFABLIFExx=22_chettabunns=6_timothyespinoza=5_Alamonayyy=5_ReinCS=3_khanartist=2_NiqueeBoo92=2_simoneboswell=1_wburnett=1_jazzygurl133=1_Vipmemos=1,1.46268423816227,2.73010422412976,5.95582811526636
Thu Sep 06 00:00:00 UTC 2012,17,Alamonayyy=2_caizhanzhe=2_ReinCS=2_lavenderlee=1_liruqi=1_abentotoro=1_AskanamBlog=1__garciaRAFFY=1_LeakedDave=1_ninateu=1__iLikcThePussy=1,0,0,0
Thu Sep 06 01:00:00 UTC 2012,6,michaelrector=2_DevilsKeeper720=1_qingyp=1_Rustysugar1=1_123Cri_J=1,0,0,0
Thu Sep 06 02:00:00 UTC 2012,5,liruqi=2_ninateu=1_tianhua123=1_erikhollensbe=1,0,0,0
Thu Sep 06 03:00:00 UTC 2012,8,sy95969778=6_erikhollensbe=2,0,0,0
Thu Sep 06 04:00:00 UTC 2012,9,bkgard=2_JamesKHwang=1_mogwai57mk=1_albi_zs=1__jte_=1_LaraConnie=1_shangxi3=1_Ralph_HU=1,0,0,0
Thu Sep 06 05:00:00 UTC 2012,8,JamesKHwang=3_mogwai57mk=1_bkgard=1_ChefDave09=1_SBCSanFrancisco=1_tuiqiangzhe=1,0,0,0
Thu Sep 06 06:00:00 UTC 2012,9,tifftee10=2_JamesKHwang=1_BruceCryer=1_HellaBELA=1_ADBCampbell=1_hsavas=1_jinyanxi=1_erikhollensbe=1,0,0,0
Thu Sep 06 07:00:00 UTC 2012,34,tallulahsmom=6_cheap_kun=4_rascouet=4_JamesKHwang=1_xxFABLIFExx=1_jbooths=1_okdomain=1_testastretta=1_pdmsky=1_tuhin=1_Glennia=1,6.61532020549781,6.61532020549781,6.61532020549781
Thu Sep 06 08:00:00 UTC 2012,39,ihaveajob=5_A_Shadyy=4_tallulahsmom=3_42=3_albi_zs=3_mogwai57mk=2_BallersBridge=2_Ericha2=1_brianmmonroe=1_xxFABLIFExx=1_JamesKHwang=1,5.53025012850517,5.53025012850517,5.53025012850517
Thu Sep 06 09:00:00 UTC 2012,40,DA_SenthilC=4_felesaerius=4_tuhin=3_ELdasek82=2_mac_pat=2_martinflodin=1_herbertyang=1_lahijuepuerca=1_itzluigii=1_BasilePhoto=1_xxFABLIFExx=1,0.307621446253953,3.7164704159815,10.7141618318892
Thu Sep 06 10:00:00 UTC 2012,41,xxFABLIFExx=9_Tim_jarratt=4_ReinCS=2_ryanzhelp=2_ZombieObject=2_uvince=1_khanartist=1_RoKt3b=1_MissT650=1_Ninaaah_Ross=1_jimmymehta=1,0,0,0
