time,day,hour,minute,count,fsq_count,CategorieParents,Categories,Venues
Tue Sep 04 07:00:00 UTC 2012,1,7,420,383,37,Airports=3_Gyms or Fitness Centers=4_Food=8_Shops & Services=7_Professional & Other Places=4_Outdoors & Recreation=4_Arts & Entertainment=2_Travel & Transport=13,Airport=5,"John F. Kennedy International Airport (JFK)=3_Newark Liberty International Airport (EWR)=2_Artichoke Basille’s Pizza & Brewery=1_Seton Hall Recreation Center=1_Newark International Airport Bus To Port Street=1_Whitestone, NY=1_14th Street Y=1_Brooklyn Bridge=1_Dunkin' Donuts=1_LIRR - Floral Park Station=1_Midwood, Brooklyn=1_New York City Police Headquarters=1_Flavors=1_Shuttle Bus To Terminal C=1_Cunningham Dog Park=1_Cranky's Cafe=1_Back To Work Blues=1_Terminal 8=1_The Victory Gym=1_MTA Subway - Kings Highway (B/Q)=1_Bally Total Fitness=1_Starbucks=1_YMCA Sports Complex at Park Slope Armory=1_Spear Physical Therapy=1_Starrett City | Spring Creek Towers=1_Trump Building=1_Delta Skyclub JFK near gate 12=1_Staten Island Mall=1_Virgin America Terminal=1_McDonald's=1_Brooklyn Academy of Music (BAM)=1_MTA Subway - South Ferry (1)=1_ALCC=1_Brooklyn Museum=1"
Tue Sep 04 07:30:00 UTC 2012,1,7,450,601,80,Airports=6_Food=10_Professional & Other Places=20_Outdoors & Recreation=6_Travel & Transport=29,Office=8_Airport=8,"New York Penn Station=4_LaGuardia Airport (LGA)=3_John F. Kennedy International Airport (JFK)=3_Starbucks=3_Dunkin' Donuts=2_John F. Kennedy International Airport Terminal 2=2_Newark Liberty International Airport (EWR)=2_LGA - American Airlines Terminal=1_Flavorpill HQ=1_George Washington Bridge Park=1_Yankee Stadium=1_Pelham Manor Fire Station=1_Bond Street Office=1_Google Creative Lab=1_Graybar Building=1_MTA Subway - Avenue P (F)=1_55 John Street=1_MTA Subway - Mosholu Parkway (4)=1_Ps 186=1_30 Broad Street=1_Mi Casa=1_Café Metro=1_MS 363=1_LIRR Transportation Dept.=1_MTA Bus - B68/B74/B82/B82LTD - Stillwell Av Terminal=1_P.S. 236 The Mill Basin School=1_Metro North - Marble Hill Train Station=1_MTA Subway - 3rd Ave/149th St (2/5)=1_Condé Nast Building=1_Elvis Duran & the Morning Show=1_United Club=1_H&D Physical Therapy=1_One Grand Central Place=1_158th Street and third ave=1_Terminal 5=1_Marine Parkway - Gil Hodges Memorial Bridge=1_Grand Central Terminal=1_Rimba Irian Club Golf, Kuala Kencana=1_JFK Terminal 8 Gate 33=1_House of Hercules=1_MTA M15 Bus Select Service=1_Gigi Cafe=1_Plus One Fitness=1_Comfort Zone Mechanical=1_PS 85=1_Club Metro USA=1_Majestic Laundromat=1_NJT - Plauderville Station (MBPJ)=1_Playground=1_NBC Studio Tour=1_MTA Subway - Manhattan Bridge (B/D/N/Q)=1_One Time Warner Center=1_High Bridge & Old Croyton Aqueduct=1_CareerBuilder=1_Juan Pablo Duarte-José Julián Martí School No. 28=1_Canal & Bowery Streets=1_Prodigy Coffee=1_Christ Hospital School of Nursing=1_Flushing Hospital=1_Sunoco=1_310 East 70th Street=1_Time Warner Cable - Technical Operations=1_East River=1_CS50=1_MTA - B38 - Dekalb Ave & Evergreen Ave=1_NY Waterway Ferry Terminal Port Imperial=1_Culture Espresso Bar=1_New York City College of Technology=1"
Tue Sep 04 08:00:00 UTC 2012,1,8,480,817,111,Colleges & Universities=7_Shops & Services=8_Professional & Other Places=26_Food=27_Travel & Transport=34_Outdoors & Recreation=9,Office=13_Coffee Shop=13,"Starbucks=7_LaGuardia Airport (LGA)=6_Dunkin' Donuts=3_John F. Kennedy International Airport (JFK)=3_Metro North - Harlem 125th Station=2_Grand Central Terminal=2_LIRR - Jamaica Station=2_New York Penn Station=1_White Mana=1_Google New York=1_Verrazano-Narrows Bridge Toll Plaza=1_Graybar Building=1_Alberto's Breakfast Cart=1_Williamsburg Bridge=1_MTA Subway - Canarsie/Rockaway Pkwy (L)=1_East Orange Toll Plaza=1_Caffé Vergnano @ Eataly=1_The Bowery Mission HQ=1_John F. Kennedy International Airport Terminal 2=1_Central Park - North Meadow=1_Glenwood Gourment Deli & Grocery=1_Unilever=1_McDonald's=1_Tisch School Of The Arts=1_Tasty Cafe=1_P.S 254 Dag Hammarskjold=1_Terminal D=1_7-Eleven=1_Memorial Sloan-Kettering Cancer Center Offices=1_Gregorys Coffee=1_Landmark Bldg=1_Unilever Shuttle=1_Fashion Institute of Technology=1_NYC Department Of Design And Construction=1_Mondrian Soho=1_Herrick, Feinstein LLP=1_AOL/Huffington Post Media Group HQ=1_Super Stop & Shop=1_Madison Who's Who=1_E. 24th Street=1_New York Sports Club=1_Atrium Cinemas=1_Rockefeller Center=1_Newark Liberty International Airport (EWR)=1_RadioShack=1_lirr hempstead=1_Pivotal Labs=1_Citi Field Parking Lot=1_FedEx Office Print & Ship Center=1_Downtown Brooklyn=1_La Colombe Torrefaction=1_I'm On A Train B@+¤+=1_Madison Square Park=1_Weber Shandwick=1_NJ Transit Rail Terminal=1_Sound + Vision Magazine=1_66th Street Transverse=1_Grove Street PATH Station=1_Thalia=1_Marathon bank of ny=1_J.P. Morgan Chase=1_CBS/ESPN TV Compound=1_I-280E Newark Helix=1_Poppenhuesen Triangle Park=1_Amy's Bread=1_Amtrak Acela Express 2150=1_360i=1_Fairleigh Dickinson University=1_Memorial Sloan-Kettering Cancer Center=1_Ernst & Young=1_Sammartino Hall=1_michael halebian=1_Newark International Airport Bus To Port Street=1_The Fred F French Building=1_New Life School=1_MTA Subway - 59th St/Columbus Circle (A/B/C/D/1)=1_Crosby Street Hotel=1_19 W 34th Street=1_Office of the Global CMO (O&M)=1_Upper Highline=1_Apple Store=1_Pixable=1_American Society of Mechanical Engineers=1_Confucius Plaza=1_Duane Reade=1_Blanton Hall=1_The Children's Learning Center @ Hunter College=1_Whole Foods=1_Rockefeller Center Cafe=1_Brixmor Property Group=1_Throgs Neck Extended Care=1_Ludlow Fitness=1_NJIT Fleisher Athletic Center=1"
Tue Sep 04 08:30:00 UTC 2012,1,8,510,885,130,Colleges & Universities=10_Offices=12_Shops & Services=9_Food=24_Residences=7_Professional & Other Places=55_Travel & Transport=18,Office=28,"Starbucks=5_Dunkin' Donuts=4_VaynerMedia HQ=3_Verrazano-Narrows Bridge Toll Plaza=2_NY Waterway Ferry Terminal Wall Street / Pier 11=2_Grand Central Terminal=2_82 Mercer Street=2_Warren Hall - Columbia University=2_Fleishman-Hillard New York=2_Eastern Datacomm=1_Blue Bottle Coffee=1_Walsh Library=1_MTA Subway - 61st St/Woodside (7)=1_MTA Subway - Shepherd Ave (A/C)=1_La Salle Academy - 6th Street Campus=1_Think Coffee=1_Simpson st=1_Chase Bank=1_OMD=1_Condé Nast Editorial Assets and Rights=1_Creative Media Marketing=1_TMP Worldwide=1_The Helmsley Building=1_UJA-Federation of New York @UJAfedNY=1_Vaughn College of Aeronautics and Technology=1_Apple Store=1_New Jersey Motor Vehicle Commission=1_Samad's Gourmet=1_90 Washington=1_Canon USA=1_Port Authority Bus Terminal=1_A Space Apart=1_Interactive One / Radio One=1_Peppercom=1_Lula Bean=1_Nespresso Boutique=1_MTA Subway - E 105th St (L)=1_Iacquire=1_L.A. Gourmet=1_Estee Lauder Company HQ=1_New York Sports Club=1_460 W 34th St=1_Hoboken=1_1985 Marcus Avenue=1_Laser Dental Care=1_Zeytinz=1_Melt Shop=1_US American Deli Corp.=1_Terminal 5=1_MWW Group=1_LaGuardia Airport (LGA)=1_360i=1_FirstMark Capital=1_The Cage=1_40 Centre Street=1_Dr. Martin Luther King Jr. School #52=1_New York Penn Station=1_Pet Central=1_Oren's Daily Roast - Waverly=1_Fordham University School of Law=1_Public School 122=1_Columbia Business School=1_Marcum LLP=1_Crumbs Bake Shop=1_B&J Fabrics=1_Zenith New York=1_LIRR - Long Island City Station=1_Hunter College=1_The Penthouse=1_RAPP=1_The Sky Pad=1_1102 Simpson St.=1_WestSide High School=1_Central Park South @ c/o E. 59th Street & 5th Ave=1_Tumblr HQ=1_Floral Park Memorial High School=1_HBO Building=1_New York University=1_1161 Sherman Ave Bronx, NY 10456=1_NJT - Liberty State Park Light Rail Station=1_Gimme Coffee=1_Cosi=1_Sports Recruits LLC NYC HQ=1_Manhattan Place=1_Kings County Hospital Center=1_New York Supreme Court=1_Hoboken Terminal=1_MTA Subway - Broadway Junction (A/C/J/L/Z)=1_McMahon Hall=1_General Motors Building=1_King's Court Health & Raquet Club=1_Rockefeller 1=1_Big Pun Memorial Mural=1_Career Educational Consultants=1_Garfield High School=1_Google New York=1_BBDO New York=1_Prescription Kitchen=1_MTA Subway - Mets/Willets Point (7)=1_Beckerman=1_Michaels=1_IgnitionOne & Netmining NYC=1_Newark Liberty International Airport (EWR)=1_NJ Motor Vehicle Commission=1_Condé Nast Building=1_Tweed Courthouse=1_American Express Tower=1_Baby Rucka=1_Waterfront Ale House=1_Double Discount - Retail Store=1_Pick A Bagel=1_Jury Duty Assembly Room=1_Grand Hyatt New York=1_Arch Insurance=1_Ernst & Young=1"
Tue Sep 04 09:00:00 UTC 2012,1,9,540,984,127,Colleges & Universities=11_Offices=9_Food=26_Shops & Services=17_Professional & Other Places=47_Arts & Entertainment=7_Travel & Transport=14,Office=29,"Starbucks=9_Cohn & Wolfe Headquarters=3_Steve Madden=2_Hunter College=2_Viacom=2_300 east 40th street=2_MetropolitanExposition-Lyndhurst=1_Union for Reform Judaism=1_Cosi=1_St. Joseph's College=1_Green Fitness Studio=1_90 Washington Gym=1_Penton=1_Kings County Housing Court=1_Terminal 4=1_Cafe R=1_Stage 4 Steiner Studios=1_Kaufman Astoria Studios=1_Morandi=1_Macy's.com Corporate Offices=1_Barry’s Bootcamp=1_Kew Gardens, NY=1_Juliano Gourmet Coffee=1_New York State DMV - License X-Press=1_Pearl Studios=1_Columbia University=1_New York Penn Station=1_McDonald's=1_Engineered Mechanical Systems=1_ShopRite=1_Equinox=1_MTA Subway - 8th Ave/14th St (A/C/E/L)=1_Elite Jeans - my desk (work) {ツ}=1_The Arsenal=1_Freelancers Union Headquarters=1_Carrot Creative=1_MEC New York=1_MTA Subway - 103rd St/Corona Plaza (7)=1_FactSet Research Systems=1_Harpoon Pictures=1_Movenbank=1_The Gilder Lehrman Institute of American History=1_Quinn Library=1_BeeTee Beauty Supplies=1_Hanson's Gourmet Deli=1_United Synagogue of Hoboken=1_UJA-Federation of New York @UJAfedNY=1_Pathmark=1_The Coffee Bean & Tea Leaf=1_DeVry College of New York=1_SVA Main Building. 209 East 23 St=1_1515 Broadway=1_Chevrolet of Jersey City=1_MWW Group=1_AT&T AdWorks Lab=1_New York Sports Club=1_Brooklyn Heights=1_Newark Liberty International Airport (EWR)=1_Freeman Hall=1_Grand Central Terminal=1_NY Waterway Ferry Terminal World Financial Center=1_NYK Line=1_Lincoln Tunnel=1_Pottery Barn=1_Skylight West=1_The Broadway League=1_Home=1_AOL Inc.=1_Arthur Ashe Stadium - USTA Billie Jean King National Tennis Center=1_Nameless Deli Spot=1_CNBC Shuttle=1_Riverside Park South Dog Run=1_Center 548=1_LaGuardia Airport (LGA)=1_Mount Olivet Cemetery=1_Bergen Industrial=1_Chase Bank=1_**THE TEMPLE OF APOLLO**=1_Applico 5th Floor=1_UM (Universal McCann)=1_Silver Star Deli=1_The Garage=1_National Grid=1_Port Authority Bus Terminal - Martz Trailways Gates=1_Dora Homes - Maguire Woods at Woodrow=1_Eataly=1_MediaCom=1_Applico 501=1_Unveil NYC=1_PHD Media=1_Tip or Skip HQ=1_John Jay College of Criminal Justice=1_IGK - International Gourmet Kitchen=1_Madison Square Garden=1_Staten Island Ferry - Whitehall Terminal=1_Europan Bakery Cafe=1_Wave-Bit Advertising=1_777 United Nations Plaza=1_Rag & Bone Showroom=1_NYC Law Department=1_Lerner Hall - Columbia University=1_Trulia=1_Europa Cafe=1_WD*NY=1_Victoria's Secret PINK=1_British Consulate General=1_Bev Media/ EDC=1_Comedy Central=1_Murray's House=1_82 Mercer Street=1_Dunkin' Donuts=1_Birchbox HQ=1_Whole Foods=1"
Tue Sep 04 09:30:00 UTC 2012,1,9,570,1068,130,Colleges & Universities=10_Offices=10_Shops & Services=8_Professional & Other Places=57_Food=22_Travel & Transport=18,Office=24,"Starbucks=5_John F. Kennedy International Airport (JFK)=4_LaGuardia Airport (LGA)=2_West Side Family Dental=2_Home Depot=2_Dunkin' Donuts=2_82 Mercer Street=2_Cline, Davis, and Mann=1_Arch at Washington Square Park=1_Hong Kong Economics and Trade Office=1_BET=1_Pret A Manger=1_Englewood Cliffs, NJ=1_All In The Cards=1_Mashable HQ=1_Walsh Library=1_Time Warner Cable=1_Viacom=1_East Midwood Hebrew Day School=1_8 West 38th Street=1_E & J Cards & Gifts=1_EuroPan Bakery Cafe=1_Spine Center=1_Minkatch=1_Grand Central Terminal=1_PS 84 THE LILLIAN WEBER SCHOOL=1_Intent Media=1_106 Grand Plaza=1_Washington Square Park=1_Europa Cafe - Madison Ave=1_Ion Studio=1_Springer Science + Business Media LLC=1_Little Italy=1_York College CUNY=1_Port Authority Bus Terminal=1_William H. Kopke Jr. Inc.=1_Sugar Inc=1_The Chocolate Factory=1_Essex County College=1_Salvation Army Thrift Store=1_3xLOGIC Northeast Office=1_Family Energy=1_Parkway Toyota=1_Bryant Park=1_ACMG 15TH Floor=1_East Orange Community Development Corporation=1_Waldorf-Astoria Hotel=1_gail plowman's desk=1_La Salle Academy=1_BJ's Wholesale Club=1_Radiology Services of New York, P.C.=1_La Bonbonniere=1_Lycee Francais de New York=1_The Bronx=1_Empire State Building=1_Hilton New York=1_ESPN, Inc.=1_Agape Love International=1_Fashion Institute of Technology=1_Brooklyn Bridge=1_The New School=1_Bauer Publishing=1_MTA Subway - 33rd St (6)=1_AB-InBev=1_Coty ESB=1_Platinum Fitness=1_Birchbox HQ=1_CNBC Headquarters=1_Dr. Castagna Office=1_CCNY Technology Center=1_Transbeam=1_Super Stop & Shop=1_Bicycle Club=1_MTA Subway - Beach 105th St (A/S)=1_LaGuardia Community College, E. Building=1_New Jersey City University=1_Ethical Culture Fieldston School=1_Big Spaceship=1_Text 100=1_Vitrue=1_Peter & Jenny's Adorable Coffee Cart=1_Vic's Bagel Bar=1_New York Supreme Court=1_Hudson Hotel=1_Bruce Hall Parking Lot=1_APICHA=1_Holiday Inn Express=1_McMahon Hall=1_Interactive Advertising Bureau=1_Financier Patisserie=1_Whispr Group=1_Bono's Deli=1_Sharan Deli=1_Frederick Douglass Boulevard=1_David Feldman Worldwide=1_Andaz Wall Street=1_IFBCON 2012=1_kate spade new york=1_American Museum of Natural History=1_Irish Hunger Memorial=1_Kamson=1_McDonald's=1_That Place She Works At=1_Loews Regency Hotel=1_Newark Liberty International Airport (EWR)=1_Floridita Broadway Bakery=1_Comedy Central=1_American Express Tower=1_North Jersey Orthopedics Specialists=1_Studio One=1_Toasted Bagels & Deli=1_North Bergen High School=1_Yankee Stadium=1_Puck Building=1_TechSpace=1_Big Brothers Big Sisters Of Essex, Hudson And Union Counties=1_Training Room=1_Pratt Institute Cafeteria=1"
Tue Sep 04 10:00:00 UTC 2012,1,10,600,1196,116,Colleges & Universities=20_Offices=10_Shops & Services=10_Professional & Other Places=37_Food=25_Travel & Transport=12,Office=14,"Starbucks=4_Dunkin' Donuts=3_Datalot=2_Green Trees=2_Student Leadership Suite=2_Polytechnic Institute of NYU=2_BP=1_MKA Middle School Campus=1_Barnes & Noble=1_The Cooper Union=1_NASDAQ MarketSite=1_Fiveboro Printing=1_Buccaneer Diner=1_Viggle=1_Manhattan, NY=1_TY KU Corporate Dojo=1_Metropolitan Ave & Woodhaven Blvd=1_Brownsville Partnership=1_New York Penn Station=1_Financial Square=1_Quadra Media, LLC Offices=1_Au Bon Pain=1_Patch Headquarters=1_Rewind.Me HQ=1_Goldberg Dental Associates=1_Safelite Autoglass=1_The New York Palace=1_Google New York=1_Kilted Olive=1_Colador Cafe=1_Premier Care of Maspeth=1_Massey Knakal=1_Gimme Coffee=1_Delta Airlines=1_StepOut HQ=1_Central Park West=1_Xerox Booth - US Open=1_MTA Subway - Rockaway Blvd (A)=1_Symphony Cleaners=1_Bally Total Fitness=1_Richmond County Civil Court=1_IHOP=1_Barnard Elementary School=1_I Love Kickboxing=1_Jollibee Chicken & Burgers=1_Hunter College West Building=1_Casa De Phoobiez=1_LIRR - Atlantic Terminal=1_Newark Liberty International Airport (EWR)=1_W New York - Times Square=1_New York Sports Club=1_RAPP=1_GolinHarris (New York)=1_The Lord's House=1_Kaffe 1668=1_Saxon + Parole=1_M Booth=1_275 Madison ave=1_BagelBerry=1_St. John's University=1_Rab's Country Lanes=1_Kings County Supreme Court=1_ZocDoc HQ=1_School of Engineering and Applied Science, Columbia University=1_Bad Boy Worldwide Entertainment=1_Metro cafe=1_Arthur Ashe Stadium - USTA Billie Jean King National Tennis Center=1_Lexington Candy Shop Luncheonette=1_Big Daddy's=1_Target=1_Take-Two Interactive Software, Inc.=1_Jubilee Hall=1_Crowdcentric HQ=1_Animoto NYC=1_Empire State Building=1_Jacobs Academic Building NYU Poly=1_TJ Maxx=1_Kean University Science Building=1_Affinia Manhattan=1_MediaCom=1_Murray Hill Market=1_National Wholesale Liquidators=1_Woodhaven blvd & Queens Blvd=1_Kean University Bruce Hall=1_State Street Smiles - Dentist=1_AIG=1_Redeemer Christian Child Care Center=1_Statler Wing=1_Woodhaven blvd=1_Argo Tea=1_The City College of New York=1_Kean University=1_Montefiore Medical Center=1_30 Rockefeller Plaza=1_HCCC G  building=1_Woodhaven BLVD=1_Turntable.fm=1_Laughing Man Coffee & Tea=1_Deutsch Inc.=1_IFB Conference=1_Eye Q Optometrist=1_82 Mercer Street=1_Hôtel Americano=1_Fast Company - Innovation Uncensored Conference 2012=1_Ogilvy & Mather=1_Esplanade Park=1_Financier Patisserie=1"
Tue Sep 04 10:30:00 UTC 2012,1,10,630,1373,94,Colleges & Universities=11_Offices=5_Shops & Services=18_Professional & Other Places=25_Food=16_Outdoors & Recreation=5_Arts & Entertainment=5_Travel & Transport=12,Office=9,"Starbucks=6_John F. Kennedy International Airport (JFK)=2_The Pet Market=2_Target=2_LaGuardia Airport (LGA)=2_Equinox=2_Nintendo World=2_GNC=1_Verrazano Tile & Granite LTD=1_Julia Richman Education Complex=1_Yeshiva University - Beren Campus=1_Bien Cuit=1_Graybar Building=1_Columbia University=1_Roundarch Isobar NY=1_Barbarian Group - NYC=1_Kissena Hall=1_Brooklyn's Natural=1_Throgs Neck Bridge Toll Plaza=1_New Dramatists=1_ShopRite=1_Apple Store=1_mcgarrybowen=1_DKNY NYC Headquarters=1_North Bergen High School=1_Best Western President Hotel - Times Square=1_Yorkville=1_Quest Diagnostics Labs=1_Lower East Side Business Improvement District=1_1230 6th AvE. (48th StReeT)=1_Macy's=1_Symphony Cleaners=1_NJT - Frank R. Lautenberg Secaucus Junction Station=1_Carroll Street Bridge=1_The Highline 26th St Gate=1_rev=1_Brooklyn Label=1_IFBCON 2012=1_Newark Liberty International Airport (EWR)=1_Ricky's=1_WeWork Midtown=1_Hearst Tower=1_Long Island City, NY=1_866 United Nations Plaza=1_Sportspark Pool NY=1_Professional Orthopedic & Sports Physical Therapy=1_My Comfy House :)=1_Blue Man Productions=1_MTA Subway - Lexington Ave/63rd St (F)=1_Kean University East Campus=1_Arthur Ashe Stadium - USTA Billie Jean King National Tennis Center=1_Food Network=1_2012 US Open Tennis Championships=1_City Tech Dental Hygiene Clinic=1_Sonic Drive-In=1_Tulcingo del Valle=1_Eaat Orange Early Childhood Center=1_Queen of Angels R.C. Church=1_Throgs Neck Bridge=1_St. John's University - D'Angelo Center=1_General Assembly=1_Fordham Law School Library=1_Shvuger's House=1_American Museum of Natural History=1_Bite Communications=1_Empire State Building=1_Seton Hall University=1_MTV Music & Logo Digital=1_Wonder Bagels=1_410 Lakeville Rd=1_Jazzman's Cafe=1_Kean University Hutchinson Hall=1_MTA Subway - Lexington Ave/59th St (N/Q/R/4/5/6)=1_IFB Conference=1_Queens=1_Onswipe HQ=1_McNulty Hall=1_Official Jetblue Terminal-JFK Int'l Airport=1_NYU 5 Washington Place=1_Dunkin' Donuts=1_Fashion District=1_Counter Culture Coffee NYC=1_Whole Foods=1"
Tue Sep 04 11:00:00 UTC 2012,1,11,660,1374,106,Colleges & Universities=14_Shops & Services=10_Professional & Other Places=24_Food=13_Outdoors & Recreation=7_Travel & Transport=20,Airport=9,"LaGuardia Airport (LGA)=4_John F. Kennedy International Airport (JFK)=3_Baruch College - William and Anita Newman Vertical Campus=3_Starbucks=3_Sayat Bicycle=2_US Post Office=2_Westside Animal Hospital=2_Newark Liberty International Airport (EWR)=2_Brooklyn College=2_Christmas Tree Shops=1_George Washington Bridge=1_1345 Avenue of the Americas=1_Flatlands Ave.=1_Ralph Ave=1_New York Penn Station=1_Café Diem=1_HI New York Hostel=1_Duffy Hall=1_Epiq Systems=1_Corrigan Hall=1_Frusteri House=1_Charles B. Benenson Grove=1_24 Hour Fitness=1_Manhattan Plaza Health Club (MPHC)=1_Bubby's Pie Company=1_National September 11 Memorial at World Trade Center=1_Beth Israel Medical Center=1_My Coffin<3=1_The Disco Room=1_Eighth Regiment Kingsbridge Armory=1_Toyota service=1_Pronovias=1_JFK Jet Blue Airlines=1_West End Dental Associates=1_Citicorp=1_Ma Secret Place :x=1_Sarataga Deli & Grocery Corp=1_The St. Regis New York=1_72lux.com Corporate=1_Elizabeth Board of Education: Mitchell Building=1_JFK AirTrain - Jamaica Station=1_SituatioNormal Studios=1_Hard Rock Cafe Yankee Stadium=1_Brooklyn Bread Cafe=1_1095 Avenue of the Americas=1_Libretto's Pizzeria=1_NY Cuts Barber Shop=1_The Lion Theatre - Theater Row=1_(OLCA) St. Teresa Of Avila=1_New York State DMV=1_Fordham University=1_STJ - Taffner Field House=1_R/GA 353=1_Forest Hills, NY=1_Personal Touch Home Care=1_VDK Grocery=1_2012 US Open Tennis Championships=1_George P Johnson=1_New York Public Library - St. George=1_Bling Lash=1_Ogilvy & Mather=1_Jem Fabric Warehouse=1_Journelle=1_MTA 9 bus - Kingsbridge=1_MTA Subway - Kingsbridge Rd (4)=1_PS 40 George W Carver School=1_Staten Island Mall=1_United Nations Headquarters=1_kramer dental=1_Marion Park=1_Florina's Pizzeria Restaurant=1_Bus=1_NJIT=1_Wipeout Laundromat=1_United States Postal Service=1_Jubilee Hall=1_MTA Subway - Forest Hills/71st/Continental Aves (E/F/M/R)=1_American Express Tower=1_Guggenheim Museum=1_Viacom=1_MTA Bus - B25/B26/B38/B38LTD/B52 - Fulton Mall & Flatbush Av Ext=1_Welcome to New York=1_Mopub Nyc=1_Mr. Tony's Lunch Truck=1_New York Institute of Technology=1_5 Star - Halal Deli/Grocery=1_82 Mercer Street=1_Sycamore Flower Shop + Bar=1_Lowenstein Building=1_MTV2/mtvU=1_Financier Patisserie=1_Bedstuy Brooklyn=1"
Tue Sep 04 11:30:00 UTC 2012,1,11,690,1344,109,Colleges & Universities=13_Residences=6_Shops & Services=24_Food=22_Professional & Other Places=17_Outdoors & Recreation=7_Arts & Entertainment=6_Travel & Transport=14,Coffee Shop=7,"Starbucks=4_John F. Kennedy International Airport (JFK)=3_Grand Central Terminal=2_New York Sports Club=2_City Winery=2_HCCC B Building=2_3rd Ward=1_Skyline Nails=1_NJCU Rossey Hall=1_Joe the Art of Coffee=1_East Orange=1_Huge Labs=1_Nintendo World=1_Disney ABC Television Group=1_IKEA=1_MMC=1_Clermont Greene=1_Rutgers University - Newark=1_599 West End Ave=1_The Church of St. Mary the Virgin=1_WeWork Labs=1_Maddy's Apartment=1_Euro RSCG=1_Frankies 457=1_Google New York=1_Newark Public Library=1_New York Penn Station=1_Powerhouse Gym=1_Equinox=1_Liberty Island=1_David Rubenstein Atrium at Lincoln Center=1_Waldbaum's=1_My house=1_Library Columbia University=1_Studio Enigma Tattoo=1_JAL Sakura Lounge=1_S.C. Williams Library, Stevens Institute=1_Wendy's=1_Port Authority Bus Terminal=1_X10 Express Bus=1_Theodore Roosevelt Birthplace=1_Montclair State University=1_Central Park=1_Bank of America=1_Regional Thai & Mex Magarita Bar=1_Pathmark=1_The Hustle Barber Shop=1_Bronx=1_Sky Performance=1_Home (:=1_Certo's Gourmet Foods=1_Casa de Senor Cigar=1_Creator's Voice Childrens Center=1_Ripley's Believe It Or Not!=1_Public School 55=1_Stage Deli=1_Weight Watchers=1_Pizza 33=1_LaGuardia Airport (LGA)=1_7 train=1_Ace Hotel=1_Best Buy=1_K*Prettys House=1_Keller Williams=1_High Line Park - W 30th St=1_Brooklyn College=1_Walmart=1_Eatery=1_Brooklyn Public Library - Greenpoint Branch=1_Social Security Administration=1_Staten Island Mall=1_Apple Store=1_Socrates Sculpture Park=1_David Z.=1_The Land Of Bunnies=1_Pearl St Building=1_Prospect Park=1_United Nations Headquarters=1_Gulf=1_Affinia Manhattan=1_Chelsea Market=1_Eataly=1_Eve Salon=1_College of Staten Island Library=1_Pier 1 Cafe=1_Pace University Michael Schimmel Center for the Arts=1_Paradise Biryani=1_John Jay College - New Building=1_Tamburinos=1_VaynerMedia HQ=1_BBDO East=1_Guggenheim Museum=1_The City College of New York=1_Westside Market=1_Elizabeth Center Gift Shops=1_Newark, NJ=1_Ralph's  Deli=1_Southside Coffee=1_Times Squaree❤=1_Dunkin' Donuts=1"
