time,day,hour,minute,count,fsq_count,CategorieParents,Categories,Venues,Coord
Fri Sep 07 13:00:00 UTC 2012,4,13,780,26,2,Professional & Other Places=1_Food=1,Fast Food Restaurant=1_Office=1,McDonald's=1_Apple Inc.=1,Office=37.331653 -122.03072304_Fast Food Restaurant=37.29188543 -121.99670434
Fri Sep 07 13:30:00 UTC 2012,4,13,810,9,1,Shops & Services=1,Electronics Store=1,Apple Company Store=1,Electronics Store=37.33143672 -122.03050554
Fri Sep 07 14:00:00 UTC 2012,4,14,840,10,0,"","","",""
Fri Sep 07 14:30:00 UTC 2012,4,14,870,8,0,"","","",""
Fri Sep 07 15:00:00 UTC 2012,4,15,900,10,1,Food=1,Coffee Shop=1,Bitter+Sweet=1,Coffee Shop=37.31837694 -122.03150569
Fri Sep 07 15:30:00 UTC 2012,4,15,930,21,0,"","","",""
Fri Sep 07 16:00:00 UTC 2012,4,16,960,5,0,"","","",""
Fri Sep 07 16:30:00 UTC 2012,4,16,990,10,2,Professional & Other Places=1_Shops & Services=1,Office=1_Electronics Store=1,Apple Company Store=1_Apple Inc.=1,Electronics Store=37.33143672 -122.03050554_Office=37.331653 -122.03072304
Fri Sep 07 17:00:00 UTC 2012,4,17,1020,14,1,Food=1,Winery=1,Ridge Winery=1,Winery=37.29969211 -122.07778854
Fri Sep 07 17:30:00 UTC 2012,4,17,1050,2,1,Nightlife Spots=1,Dive Bar=1,Paul & Eddie's Monta Vista Inn=1,Dive Bar=37.32319701 -122.05162506
Fri Sep 07 18:00:00 UTC 2012,4,18,1080,6,0,"","","",""
Fri Sep 07 18:30:00 UTC 2012,4,18,1110,2,2,Food=2,Café=1_Japanese Restaurant=1,Gyu-Kaku=1_Caffè Macs=1,Japanese Restaurant=37.32242104 -122.01676208_Café=37.332284 -122.029572
Fri Sep 07 19:00:00 UTC 2012,4,19,1140,3,1,Food=1,Coffee Shop=1,Starbucks=1,Coffee Shop=37.32199665 -122.03273177
Fri Sep 07 19:30:00 UTC 2012,4,19,1170,4,0,"","","",""
Fri Sep 07 20:00:00 UTC 2012,4,20,1200,12,1,Food=1,Japanese Restaurant=1,Gyu-Kaku=1,Japanese Restaurant=37.32242104 -122.01676208
Fri Sep 07 20:30:00 UTC 2012,4,20,1230,2,0,"","","",""
Fri Sep 07 21:00:00 UTC 2012,4,21,1260,4,0,"","","",""
Fri Sep 07 21:30:00 UTC 2012,4,21,1290,8,1,Residences=1,Home (private)=1,CPT48劇場=1,Home (private)=37.32037181 -122.03260194
Fri Sep 07 22:00:00 UTC 2012,4,22,1320,4,0,"","","",""
Fri Sep 07 22:30:00 UTC 2012,4,22,1350,9,0,"","","",""
Fri Sep 07 23:00:00 UTC 2012,4,23,1380,7,1,Food=1,Café=1,Quickly 快可立=1,Café=37.33574792 -122.01559648
Fri Sep 07 23:30:00 UTC 2012,4,23,1410,10,1,Nightlife Spots=1,Bar=1,Park Lane Lounge=1,Bar=37.3089 -121.993671
Sat Sep 08 00:00:00 UTC 2012,5,0,0,8,0,"","","",""
Sat Sep 08 00:30:00 UTC 2012,5,0,30,2,0,"","","",""
Sat Sep 08 01:00:00 UTC 2012,5,1,60,6,0,"","","",""
Sat Sep 08 01:30:00 UTC 2012,5,1,90,5,0,"","","",""
