time,count,fsq_count,CategorieParents,Categories
Sat Sep 08 18:00:00 UTC 2012,3121,179,Travel & Transport=36_Food=24_Nightlife Spots=24,Pub=15_Park=13_Train Station=11
Sat Sep 08 19:00:00 UTC 2012,3104,129,Travel & Transport=21_Food=18_Nightlife Spots=16,Hotel=8_Theater=8_Pub=8
Sat Sep 08 20:00:00 UTC 2012,3178,106,Arts & Entertainment=19_Outdoors & Recreation=14_Nightlife Spots=13,Pub=6_Home (private)=6_Bar=4
Sat Sep 08 21:00:00 UTC 2012,3226,88,Food=20_Arts & Entertainment=18_Travel & Transport=11,Bar=7_Music Venue=5_Hotel=4
Sat Sep 08 22:00:00 UTC 2012,3648,80,Food=12_Travel & Transport=10_Outdoors & Recreation=9,Bar=9_Plaza=6_Stadium=4
Sat Sep 08 23:00:00 UTC 2012,3144,88,Travel & Transport=15_Arts & Entertainment=12_Outdoors & Recreation=8,Bar=7_Music Venue=7_Pub=6
Sun Sep 09 00:00:00 UTC 2012,2288,38,Food=8_Travel & Transport=6_Outdoors & Recreation=6,Nightclub=4_Pub=3_Ice Cream Shop=2
Sun Sep 09 01:00:00 UTC 2012,1753,22,Food=6_Residences=3_Travel & Transport=1,Home (private)=2_Mediterranean Restaurant=1_Café=1
Sun Sep 09 02:00:00 UTC 2012,1152,8,Travel & Transport=2_Outdoors & Recreation=1_Arts & Entertainment=1,Hotel=2_Casino=1_Bar=1
Sun Sep 09 03:00:00 UTC 2012,1001,4,Travel & Transport=1_Food=1_Nightlife Spots=1,Bus Station=1_Nightclub=1_Home (private)=1
Sun Sep 09 04:00:00 UTC 2012,674,4,Travel & Transport=1_Nightlife Spots=1,Bridge=1_Nightclub=1
Sun Sep 09 05:00:00 UTC 2012,464,12,Bus Stations=3_Outdoors & Recreation=2_Food=1,Other Great Outdoors=2_Fast Food Restaurant=1_Road=1
Sun Sep 09 06:00:00 UTC 2012,436,18,Food=7_Airports=2_Professional & Other Places=1,Coffee Shop=2_Café=2_Airport Terminal=2
Sun Sep 09 07:00:00 UTC 2012,587,25,Airports=9_Shops & Services=3_Outdoors & Recreation=2,Train Station=5_Airport Lounge=4_Building=2
Sun Sep 09 08:00:00 UTC 2012,1108,29,Airports=4_Outdoors & Recreation=3_Arts & Entertainment=2,Airport Terminal=4_Hotel=3_Airport=2
Sun Sep 09 09:00:00 UTC 2012,1659,70,Shops & Services=12_Outdoors & Recreation=11_Arts & Entertainment=7,Home (private)=5_Gym=5_Park=4
Sun Sep 09 10:00:00 UTC 2012,2307,120,Outdoors & Recreation=29_Shops & Services=20_Professional & Other Places=14,Monument / Landmark=6_Plaza=5_Bridge=4
Sun Sep 09 11:00:00 UTC 2012,2583,124,Shops & Services=21_Arts & Entertainment=19_Food=19,Park=8_General Entertainment=6_Pub=6
Sun Sep 09 12:00:00 UTC 2012,2874,146,Arts & Entertainment=32_Travel & Transport=23_Shops & Services=22,Train Station=12_Pub=10_General Entertainment=7
Sun Sep 09 13:00:00 UTC 2012,2872,169,Outdoors & Recreation=34_Shops & Services=32_Travel & Transport=22,Train Station=10_Pub=9_Mall=7
Sun Sep 09 14:00:00 UTC 2012,2848,168,Outdoors & Recreation=32_Travel & Transport=29_Shops & Services=26,Pub=14_Train Station=8_Hotel=6
Sun Sep 09 15:00:00 UTC 2012,2753,161,Outdoors & Recreation=30_Shops & Services=25_Travel & Transport=24,Train Station=7_Pub=7_Subway=6
Sun Sep 09 16:00:00 UTC 2012,2744,133,Outdoors & Recreation=26_Shops & Services=23_Arts & Entertainment=20,Pub=9_Train Station=7_Coffee Shop=6
Sun Sep 09 17:00:00 UTC 2012,1782,91,Arts & Entertainment=21_Food=18_Outdoors & Recreation=9,Train Station=7_Stadium=7_Plaza=4
Sun Sep 09 18:00:00 UTC 2012,2648,111,Food=20_Travel & Transport=15_Nightlife Spots=12,General Entertainment=7_Train Station=6_Pub=6
Sun Sep 09 19:00:00 UTC 2012,3591,108,Travel & Transport=17_Nightlife Spots=15_Food=14,Pub=11_General Entertainment=6_Home (private)=5
Sun Sep 09 20:00:00 UTC 2012,4294,67,Travel & Transport=13_Food=11_Nightlife Spots=11,Bar=4_Pub=3_Hotel=3
Sun Sep 09 21:00:00 UTC 2012,5535,57,Arts & Entertainment=14_Food=9_Outdoors & Recreation=7,Airport=5_Train Station=4_General Entertainment=3
Sun Sep 09 22:00:00 UTC 2012,6348,43,Food=7_Arts & Entertainment=6_Residences=6,Home (private)=4_Stadium=4_Hotel=4
Sun Sep 09 23:00:00 UTC 2012,3963,34,Residences=6_Nightlife Spots=5_Professional & Other Places=4,Home (private)=4_Gay Bar=3_Platform=2
