time,day,hour,minute,count,fsq_count,CategorieParents,Categories,Venues
Tue Sep 04 11:00:00 UTC 2012,1,11,660,107,14,Government Buildings=1_Outdoors & Recreation=1_Travel & Transport=3_Hotels=1_Food=6_Professional & Other Places=4,Event Space=2_Japanese Restaurant=1_Bus Station=1_Italian Restaurant=1_Monument / Landmark=1_Café=1_Subway=1_Asian Restaurant=1,IFA 2012 - Internationale Funkausstellung Berlin=2_S + U Alexanderplatz / Memhardstraße=1_Sardegna a tavola=1_YamYam=1_S+U-Bhf Yorckstraße=1_Café Behring=1_Brandenburger Tor=1_Pfefferbett Hostel=1_Maredo=1_Jeong Restaurant=1_Alexanderplatz=1_Deutsche Telekom AG=1_Thang Long=1
Tue Sep 04 11:30:00 UTC 2012,1,11,690,119,14,Government Buildings=1_Travel & Transport=2_Offices=1_Food=6_Colleges & Universities=1_Professional & Other Places=5,Event Space=1_Convention Center=1_Vegetarian / Vegan Restaurant=1_Fast Food Restaurant=1_Office=1_Monument / Landmark=1_Dessert Shop=1_Café=1,Avril=1_ThinkHeads=1_Feinschlicht=1_Toshiba @IFA 2012 Halle 21/101=1_Asia Gondel=1_Jura Intensiv=1_Fiducia It Ag Berlin=1_Schloss Bellevue=1_Berlin Tegel Airport (TXL)=1_Hilton=1_medienwoche@IFA=1_Rosenburger=1_Hofcafé Späth=1_Burger King=1
Tue Sep 04 12:00:00 UTC 2012,1,12,720,104,20,Travel & Transport=5_Outdoors & Recreation=3_Food=4_Professional & Other Places=6,Event Space=4_Train Station=2_Light Rail=2,IFA 2012 - Internationale Funkausstellung Berlin=3_S-Bhf Botanischer Garten=1_dpa @IFA 2012=1_Van Hoa=1_Spreecenter=1_Gleimtunnel=1_Intel Bloghütte @ IFA 2012=1_John F. Kennedy School Berlin=1_Pizzeria Piccola Italia=1_Harlem=1_Berlin Hauptbahnhof=1_Märchenbrunnen=1_ReitTherapieZentrum=1_Bahnhofspassagen Potsdam=1_H Tram U Oranienburger Tor M1 M6=1_Checkpoint Charlie=1_De Molen=1_IFA Oktoberfest=1
Tue Sep 04 12:30:00 UTC 2012,1,12,750,111,16,Outdoors & Recreation=2_Museums=3_Arts & Entertainment=4_Medical Centers=2_Food=2_Professional & Other Places=6,Event Space=2_History Museum=2_Park=1_Pizza Place=1_Monument / Landmark=1_Office=1_Scenic Lookout=1_Bar=1,Neues Museum=1_Brandenburger Tor=1_Deutsche Kinemathek - Museum für Film und Fernsehen=1_Intel Bloghütte @ IFA 2012=1_LG @IFA 2012 Halle 11.2=1_Eis-36=1_Metamorph Office=1_Pizza Dach=1_Deutscher Bundestag Liegenschaft Luisenstrasse=1_Medizinhistorisches Museum der Charité=1_Lustgarten=1_Fernsehturm | Berlin TV Tower=1_Meoclinic=1_Piazza Rossa=1_Dr. Joachim Schiffer=1_Altes Museum=1
Tue Sep 04 13:00:00 UTC 2012,1,13,780,107,8,Travel & Transport=1_Outdoors & Recreation=2_Shops & Services=2_Food=2_Professional & Other Places=1,Electronics Store=1_Event Space=1_Light Rail=1_Neighborhood=1_Café=1_Other Great Outdoors=1_Grocery Store=1,F'hain=1_Wedding=1_Media Markt=1_Office=1_Oslo Kaffebar=1_Samsung SMART Lounge @IFA 2012=1_GLS Italienischer Groß- und Einzelhandel=1_S-Bhf Hohenschönhausen - S75=1
Tue Sep 04 13:30:00 UTC 2012,1,13,810,95,16,Outdoors & Recreation=1_Travel & Transport=2_Nightlife Spots=1_Spiritual Centers=1_Schools=1_Arts & Entertainment=1_Shops & Services=3_Airports=1_Food=1_Professional & Other Places=7,Event Space=5_Pub=1_Fast Food Restaurant=1_Synagogue=1_Food & Drink Shop=1_Train Station=1_Nursery School=1_Clothing Store=1,Bahnhof Berlin Gesundbrunnen=1_Vodafone @IFA 2012 Halle 18/101=1_Für Immer Tattoo=1_Kita Nuthewinkel=1_LG @IFA 2012 Halle 11.2=1_Heckmann-Höfe=1_VESTEL @IFA 2012 Halle 8.2/101=1_Neue Synagoge | New Synagogue=1_IFA 2012 - Internationale Funkausstellung Berlin=1_Wurst :-)=1_Gate 64=1_H&M=1_Wirtshaus An Der Rehwiese=1_Kilkenny Irish Pub=1_Rundfunk Berlin-Brandenburg=1_Alexanderplatz=1
Tue Sep 04 14:00:00 UTC 2012,1,14,840,106,14,Government Buildings=2_Travel & Transport=3_Outdoors & Recreation=3_Arts & Entertainment=2_Food=2_Professional & Other Places=3,Hotel=3_Plaza=2,Philharmonie Berlin=1_Brandenburger Tor=1_Fraunhofer FOKUS @IFA 2012 Halle 11.1/10=1_Siegessäule=1_Make a Startup Angel Fund=1_H2 Hotel Berlin Alexanderplatz=1_Reichstag=1_Michelberger Hotel=1_Badeschiff Berlin=1_Hackesche Höfe=1_Malche=1_Passenger Espresso=1_Unter den Linden=1_Club Lounge @Ritz=1
Tue Sep 04 14:30:00 UTC 2012,1,14,870,112,18,Outdoors & Recreation=2_Travel & Transport=5_Arts & Entertainment=2_Food=4_Airports=2_Professional & Other Places=3,Event Space=3_Sandwich Place=1_Coffee Shop=1_Garden=1_Train Station=1_Light Rail=1_Café=1_Zoo=1,IFA 2012 - Internationale Funkausstellung Berlin=2_Berlin Tegel Airport (TXL)=1_S Springfuhl=1_Kaufhaus des Westens (KaDeWe)=1_Zollpackhof=1_Prinzessinnengarten=1_Poropati=1_Subway=1_S+U Alexanderplatz=1_Starbucks=1_Berlin Flughafen Tegel=1_Ramones Museum=1_SONY @IFA 2012=1_Hasso-Plattner-Institut für Softwaresystemtechnik GmbH=1_Zoologischer Garten=1_Koln Bonn Airport (CGN)=1_Alexanderplatz=1
Tue Sep 04 15:00:00 UTC 2012,1,15,900,133,14,Travel & Transport=2_Outdoors & Recreation=1_Clothing Stores=3_Arts & Entertainment=1_Shops & Services=5_Food=4_Professional & Other Places=1,Boutique=2_Café=1_Turkish Restaurant=1_Burrito Place=1_Office=1_Art Gallery=1_Subway=1_Arts & Crafts Store=1,Foot Locker=1_Am Kraftwerk=1_Bershka=1_Zara=1_Wolleria=1_dolores*=1_Hasir Restaurant=1_KaDeWe LeBuffet Wintergarten=1_Deutsche Guggenheim Berlin=1_Hackescher Markt=1_H&M (das Schloß)=1_Nokia House 2=1_S+U Friedrichstraße=1_U-Bhf Naturkundemuseum=1
Tue Sep 04 15:30:00 UTC 2012,1,15,930,130,12,Government Buildings=2_Travel & Transport=5_Museums=1_Bus Stations=1_Arts & Entertainment=2_Food=3_Professional & Other Places=3,Event Space=1_Bus Line=1_City Hall=1_Train Station=1_Light Rail=1_Fast Food Restaurant=1_Art Gallery=1_Café=1,S-Bhf Hackescher Markt=1_Haus am Lützowplatz=1_Rathaus Mitte=1_Abgeordnetenhaus von Berlin=1_McDonald's=1_Kniprodestraße / Storkowerstraße=1_Holiday Inn=1_IFA 2012 - Internationale Funkausstellung Berlin=1_Berlin Tegel Airport (TXL)=1_Kaffeehaus Kuchenrausch=1_Berlin Ostbahnhof=1_Alte Nationalgalerie=1
Tue Sep 04 16:00:00 UTC 2012,1,16,960,120,22,Travel & Transport=5_Arts & Entertainment=4_Shops & Services=5_Food=4_Professional & Other Places=3,Historic Site=3_Train Station=2,Checkpoint Charlie=2_Berlin Hauptbahnhof=2_EDEKA aktiv Markt=1_Brandenburger Tor=1_Schlosshotel im Grunewald=1_S Messe Süd (Eichkamp)=1_IKEA=1_Luise=1_TU-Sportzentrum Waldschulallee=1_Fitness First Lifestyle Club=1_Lehmanns Fachbuchhandlung=1_Deutsche Reichtag=1_Suno - Sushi & Noodles=1_Hitler's Bunker=1_Terminal A=1_H&M=1_Admiralspalast=1_Janny's Eis=1_Gleis 6=1_DHL Packstation 165=1
Tue Sep 04 16:30:00 UTC 2012,1,16,990,139,16,Government Buildings=1_Travel & Transport=1_Outdoors & Recreation=2_Nightlife Spots=3_Museums=1_Residences=1_Arts & Entertainment=3_Food=2_Professional & Other Places=2_Colleges & Universities=1,Concert Hall=2_Dessert Shop=1_Burrito Place=1_Beer Garden=1_Scenic Lookout=1_Office=1_Community College=1_Bar=1,"Admiralspalast=2_Stan's Home=1_Großer Stern=1_Wittenbergplatz=1_The Grand=1_Winter´s Hotel Berlin Mitte am Checkpoint Charlie=1_Deichgraf=1_Kreismusikschule Engelbert-Humperdinck, Zweigstelle Teltow=1_Auswärtiges Amt=1_Betriebsrat Sygast/MIB=1_Häagen-Dazs=1_Topographie des Terrors=1_Dolores=1_Hannibal=1_Berlin Kreuzberg=1"
Tue Sep 04 17:00:00 UTC 2012,1,17,1020,152,19,Travel & Transport=4_Outdoors & Recreation=4_Arts & Entertainment=3_Shops & Services=4_Food=3,Airport=2_Concert Hall=2_Clothing Store=1_Scenic Lookout=1_Brewery=1_Park=1_Home (private)=1_Grocery Store=1,"Admiralspalast=2_Berlin Tegel Airport (TXL)=2_Faster, Pussycat!=1_Monster Ronson's Ichiban Karaoke=1_Naked Lunch=1_Monbijoupark=1_art'otel berlin kudamm=1_Großer Stern=1_Foxxi's Place=1_Ku'damm Summer in the City=1_REWE=1_Primark=1_Ring Center=1_Tram-H Warschauer Straße=1_Brauhaus Lemke=1_Babylon=1_Tempelhofer Park=1"
Tue Sep 04 17:30:00 UTC 2012,1,17,1050,129,20,Government Buildings=2_Outdoors & Recreation=3_Shops & Services=2_Food=6_Professional & Other Places=5,Building=2_Café=2_Monument / Landmark=2_Park=1_Brewery=1_Event Space=1_Coffee Shop=1_Arts & Crafts Store=1,Il Nuovo Primo=1_Nachbarschaftshaus Urbanstraße=1_idee. Creativmarkt=1_Mentzelpark=1_Impala Coffee=1_c-base=1_Europa-Center=1_Kaufhaus des Westens (KaDeWe)=1_Adebar=1_Berlin Tegel Airport (TXL)=1_Britzer Brücke=1_Brauhaus Lemke=1_Mio Bistro=1_Berliner Kindl restaurant=1_ETQ Computer Gmbh=1_Frankfurter Tor=1_Zoologischer Garten=1_Bocholter Weg 1 - Home=1_St. Oberholz=1_elephantentor zoologischer garten=1
Tue Sep 04 18:00:00 UTC 2012,1,18,1080,117,19,Outdoors & Recreation=2_Travel & Transport=3_Nightlife Spots=3_Arts & Entertainment=2_Shops & Services=3_Food=4_Professional & Other Places=2,Bar=3_Event Space=2_Airport=2,Berlin Tegel Airport (TXL)=2_c-base=2_Wirtshaus am Ufer - WAU=1_Anu=1_Eat Cha Chà - Positive Eating=1_dm-drogerie markt=1_Freie Waldorfschule=1_Garage Du Pont=1_Haägen-Dazs=1_Roter Salon=1_Amandara's Shop=1_McFit Adlershof=1_andel's Hotel=1_Admiralspalast=1_Gel Gör Inegöl Köfteci=1_Liesl=1_Tempelhofer Park=1
Tue Sep 04 18:30:00 UTC 2012,1,18,1110,136,15,Government Buildings=1_Travel & Transport=2_Museums=1_Hotels=1_Arts & Entertainment=1_Shops & Services=1_Food=10_Professional & Other Places=1,Restaurant=2_Café=1_Seafood Restaurant=1_Fast Food Restaurant=1_Brewery=1_Monument / Landmark=1_Italian Restaurant=1_Asian Restaurant=1,"Weinerei Weinhandlung=1_Am Kraftwerk=1_Café To Be, Or Not To Be=1_Kuchi Sushi Restaurant=1_Edeka Markt=1_Brandenburger Tor=1_Marriott Hotel Berlin=1_Neue Nationalgalerie=1_Chipps N°1=1_Ristorante Valmontone=1_Hops & Barley=1_Rocco Charlottenburg=1_PLUS Berlin Hostel and Hotel=1_Krasselt's Imbiss=1_Let's Go Sylt=1"
Tue Sep 04 19:00:00 UTC 2012,1,19,1140,130,10,Outdoors & Recreation=4_Performing Arts Venues=1_Residences=1_Arts & Entertainment=2_Shops & Services=1_Food=3_Professional & Other Places=1,Plaza=2_Neighborhood=1_Ramen /  Noodle House=1_Concert Hall=1_Snack Place=1_Bridge=1_Home (private)=1_Grocery Store=1,Cecilienplatzbrücke=1_..24=1_Sony Center=1_c-base=1_Regensburger Strasse 5a=1_Admiralspalast=1_Theaterhaus Berlin Mitte=1_Steglitz=1_Kaiser's=1_Alexanderplatz=1
Tue Sep 04 19:30:00 UTC 2012,1,19,1170,141,10,Outdoors & Recreation=1_Travel & Transport=3_Food=5_Professional & Other Places=1,Event Space=1_Subway=1_Turkish Restaurant=1_Light Rail=1_Fast Food Restaurant=1_Australian Restaurant=1_French Restaurant=1_Plaza=1,Hard Rock Cafe Berlin=1_Schlosshotel im Grunewald=1_Chez Michel=1_c-base=1_U-Bhf Schillingstraße=1_Melbourne Canteen=1_Restaurant Tuğra=1_Strausberger Platz=1_S-Bhf Ostkreuz=1_Fleischerei=1
Tue Sep 04 20:00:00 UTC 2012,1,20,1200,145,6,Travel & Transport=1_Nightlife Spots=1_Music Venues=2_Residences=1_Arts & Entertainment=2_Professional & Other Places=1,Rock Club=2_Nightclub=1_Government Building=1_Home (private)=1_Hotel=1,kinski club=2_Rathaus Zehlendorf=1_Bassy Cowboy Club=1_Michelberger Hotel=1_21=1
Tue Sep 04 20:30:00 UTC 2012,1,20,1230,135,9,Travel & Transport=2_Performing Arts Venues=1_Nightlife Spots=2_Hotels=1_Residences=1_Arts & Entertainment=1_Food=2_Professional & Other Places=1,Event Space=1_Train Station=1_Nightclub=1_Pub=1_Home (private)=1_German Restaurant=1_French Restaurant=1_Hostel=1,fritz 101=1_S+U Alexanderplatz=1_Reinhard's Im Kempinski=1_c-base=1_Berghain=1_The Circus Hostel=1_Clärchens Ballhaus=1_DanHo's Home=1_Bei Mutt=1
Tue Sep 04 21:00:00 UTC 2012,1,21,1260,138,8,Travel & Transport=4_Museums=1_Arts & Entertainment=1_Food=3,Subway=1_Moving Target=1_Fast Food Restaurant=1_Café=1_Japanese Restaurant=1_Airport=1_Hotel=1_Art Museum=1,King Diable's Revenge=1_Kulturforum Potsdamer Platz=1_Louisa´s Place=1_Berlin Tegel Airport (TXL)=1_U-Bhf Eberswalder Straße=1_ULA Berlin=1_Café Cinema=1_Burger King=1
Tue Sep 04 21:30:00 UTC 2012,1,21,1290,114,6,Outdoors & Recreation=1_Travel & Transport=1_Residences=1_Arts & Entertainment=1_Shops & Services=1_Food=1,General Entertainment=1_Tanning Salon=1_Home (private)=1_Diner=1_Hotel=1_Plaza=1,Louisa´s Place=1_Graffiti=1_SUNPOINT Studio=1_AK&C-Milla=1_Berlin Kreuzberg=1_Alexanderplatz=1
Tue Sep 04 22:00:00 UTC 2012,1,22,1320,83,1,Residences=1,Residential Building (Apartment / Condo)=1,cyhome=1
Tue Sep 04 22:30:00 UTC 2012,1,22,1350,71,2,Travel & Transport=1_Residences=1,Train Station=1_Home (private)=1,The Sandeman & Burke Household=1_S+U Friedrichstraße=1
Tue Sep 04 23:00:00 UTC 2012,1,23,1380,72,2,Outdoors & Recreation=1_Travel & Transport=1,Bridge=1_Hotel=1,Gerickesteg=1_The Westin Grand Berlin=1
Tue Sep 04 23:30:00 UTC 2012,1,23,1410,58,3,Government Buildings=1_Outdoors & Recreation=1_Residences=1_Professional & Other Places=1,Monument / Landmark=1_Bridge=1_Home (private)=1,Schloss Bellevue=1_Lutherbrücke=1_Berliner Hause=1
Wed Sep 05 00:00:00 UTC 2012,2,0,0,49,3,Nightlife Spots=2_Food=1,Turkish Restaurant=1_Nightclub=1_Bar=1,Bassy Cowboy Club=1_8mm Bar=1_Kotti's Gemüsekebap=1
Wed Sep 05 00:30:00 UTC 2012,2,0,30,35,1,Arts & Entertainment=1,Concert Hall=1,Mikz / M.I.K.Z. (Multifunktionelles Internationales Kulturzentrum)=1
Wed Sep 05 01:00:00 UTC 2012,2,1,60,38,0,"","",""
Wed Sep 05 01:30:00 UTC 2012,2,1,90,27,0,"","",""
Wed Sep 05 02:00:00 UTC 2012,2,2,120,42,1,Travel & Transport=1,Hotel=1,Hilton=1
Wed Sep 05 02:30:00 UTC 2012,2,2,150,14,0,"","",""
Wed Sep 05 03:00:00 UTC 2012,2,3,180,19,0,"","",""
Wed Sep 05 03:30:00 UTC 2012,2,3,210,19,0,"","",""
Wed Sep 05 04:00:00 UTC 2012,2,4,240,32,1,Travel & Transport=1,Hotel=1,Ringhotel Seehof Berlin=1
Wed Sep 05 04:30:00 UTC 2012,2,4,270,47,1,Travel & Transport=1,Train Station=1,Berlin Hauptbahnhof=1
Wed Sep 05 05:00:00 UTC 2012,2,5,300,55,4,Travel & Transport=3_Professional & Other Places=1,Train Station=2_Building=1_Airport=1,S-Bhf. Ahrensfelde - S7=1_Berlin Hauptbahnhof=1_Berlin Tegel Airport (TXL)=1_Deutsche Telekom AG=1
Wed Sep 05 05:30:00 UTC 2012,2,5,330,60,4,Outdoors & Recreation=1_Travel & Transport=1_Professional & Other Places=2,Office=2_Train Station=1_Bridge=1,Sparkassen-Finanzportal GmbH=1_S-Bhf. Raoul-Wallenberg-Str. | S7=1_MetaDesign=1_Modersohnbrücke=1
Wed Sep 05 06:00:00 UTC 2012,2,6,360,68,14,Government Buildings=1_Outdoors & Recreation=1_Travel & Transport=6_Shops & Services=2_Food=1_Medical Centers=1_Professional & Other Places=2,Subway=3_Train Station=2_Gas Station / Garage=2,Shell Station=2_Berlin Ostbahnhof=1_S+U-Bhf Frankfurter Allee=1_U-Bhf Leopoldplatz=1_Max-Josef-Metzger-Platz=1_S+U-Bhf Wedding=1_Thai Su=1_Executive Lounge at Berlin Marriott Hotel=1_S+U Friedrichstraße=1_Flair Frisur Und Kosmetik=1_Kinderkrankenhaus Lindenhof=1_Bundesministerium der Justiz=1_Mustafa's Gemüse Kebap=1
Wed Sep 05 06:30:00 UTC 2012,2,6,390,81,12,Travel & Transport=5_Outdoors & Recreation=1_Arts & Entertainment=1_Medical Centers=1_Food=1_Professional & Other Places=3,Hotel=3_Office=1_Train Station=1_Convention Center=1_Dentist's Office=1_Art Gallery=1_Airport=1_Plaza=1,Hotel Meliá Berlin=1_m-asthetics Zahnärzte=1_Estrel Convention Center=1_Holiday Inn=1_Berlin Tegel Airport (TXL)=1_S-Bhf Karow=1_The Ritz-Carlton=1_Coffee Cult=1_Washingtonplatz=1_notebooksbilliger.de AG Office Berlin=1_Boschen & Oetting=1_gangway e.v. zentrale=1
Wed Sep 05 07:00:00 UTC 2012,2,7,420,92,12,Travel & Transport=5_Nightlife Spots=2_Hotels=2_Shops & Services=2_Food=1_Colleges & Universities=2,College Academic Building=2_Nightclub=2_Miscellaneous Shop=2_Hotel=2_Café=1_Airport=1_Motel=1_Bed & Breakfast=1,Tube STATION=2_SRH=2_Louisa´s Place=1_Theaterkunst=1_Schlosshotel im Grunewald=1_MEININGER Hotel Berlin Airport=1_Berlin Tegel Airport (TXL)=1_Keyser Soze=1_Motel One=1_Sexy Secret Berlin=1
Wed Sep 05 07:30:00 UTC 2012,2,7,450,111,22,Travel & Transport=4_Outdoors & Recreation=2_Colleges & Universities=2_Professional & Other Places=12,Event Space=4_Office=3,Beisheim Center=1_Mobicart=1_Axel-Springer Mediasales & Service GmbH=1_Telekom @IFA 2012 Halle 6.2=1_S-Bhf Pichelsberg=1_Deutscher Bundestag=1_RTV TV Predictor=1_webinos @ IFA Berlin 2012=1_Jura Intensiv=1_Berlin Hauptbahnhof=1_Raab Kärcher=1_SysEleven GmbH - Hosting für Fortgeschrittene=1_IFA 2012 - Internationale Funkausstellung Berlin=1_Fixmycity @ IFA Berlin 2012=1_m-Computers Consulting GmbH=1_Strausberger Platz=1_Spielplatz Schreinerstraße=1_Public Transit @ IFA Berlin 2012=1_Famium @ IFA Berlin 2012=1_ICC - Internationales Congress Centrum Berlin=1_beauty24@ITB Halle 16=1_Club Lounge @Ritz=1
Wed Sep 05 08:00:00 UTC 2012,2,8,480,104,17,Travel & Transport=5_Nightlife Spots=1_Residences=1_Schools=1_Shops & Services=1_Food=3_Colleges & Universities=1_Professional & Other Places=5,Airport=3_Office=2,Berlin Tegel Airport (TXL)=3_Tee & Tee Lichtenrade=1_Bar am Lützowplatz=1_Kurfürstendamm=1_Berlin Hauptbahnhof=1_Zimt & Mehl=1_Google Germany GmbH=1_Carl-Zeiss-Oberschule=1_Strato AG=1_H Kurt-Schumacher-Platz=1_Berlin=1_Pure Berlin Properties=1_peaberries Kaffee=1_Institut für Informatik=1_Nespresso @IFA 2012 Halle 1.1/102=1
Wed Sep 05 08:30:00 UTC 2012,2,8,510,109,14,Outdoors & Recreation=1_Travel & Transport=7_Offices=1_Airports=2_Food=1_Professional & Other Places=5,Train Station=2_Event Space=2_Convention Center=1_Tech Startup=1_Subway=1_Coffee Shop=1_Medical Center=1_Road=1,"IFA 2012 - Internationale Funkausstellung Berlin=2_Ärztehaus ""Rudolf Virchow""=1_Messe Berlin=1_Gate 04=1_S Messe Süd (Eichkamp)=1_Godshot=1_BA Terraces Lounge=1_S-Bhf Savignyplatz=1_Berlin Tegel Airport (TXL)=1_Friedrichstraße=1_Mariannenplatz=1_S+U Friedrichstraße=1_Wimdu Headquarters=1"
Wed Sep 05 09:00:00 UTC 2012,2,9,540,107,15,Travel & Transport=3_Outdoors & Recreation=2_Arts & Entertainment=1_Shops & Services=1_Medical Centers=2_Food=4_Professional & Other Places=5,Event Space=2_Hotel=2_Doctor's Office=2_Café=2_Grocery Store=1_Airport=1_Historic Site=1_Plaza=1,Meoclinic=2_Design Hotel LINDEMANN`S=2_Post | Postbank=1_I'm On A Plane=1_Slörm=1_The Berlin Wall=1_Penny Markt=1_Sony Center=1_Starbucks=1_Café Behring=1_Spielplatz=1_riseFM.de=1_Rundfunk Berlin-Brandenburg=1
Wed Sep 05 09:30:00 UTC 2012,2,9,570,91,11,Travel & Transport=1_Museums=2_Arts & Entertainment=3_Shops & Services=3_Food=1_Professional & Other Places=4,Mall=2_History Museum=2_Office=2_Factory=1_Grocery Store=1_Historic Site=1_Subway=1_Post Office=1,"Potsdamer Platz Arkaden=1_Metamorph Office=1_Berliner Unterwelten e.V.=1_Post I Postbank=1_Spandau Arcaden=1_real,-=1_Berliner Mauer | Berlin Wall=1_U-Bhf Senefelderplatz=1_Covus=1_Tetra Pak Berlin=1_Berliner Unterwelten Tour 1=1"
Wed Sep 05 10:00:00 UTC 2012,2,10,600,111,19,Outdoors & Recreation=2_Shops & Services=3_Food=4_Professional & Other Places=7,Office=4_Sushi Restaurant=1_Event Space=1_Tech Startup=1_Bookstore=1_Candy Store=1_Gym=1_Coffee Shop=1,Schlossplatz=1_SV-Bildungswerk e.V. Geschäftsstelle=1_Hugendubel=1_Atos IT Solutions and Services=1_connex Werbeagentur=1_Goodtime=1_Ritter Sport Bunte Schokowelt=1_Noodle Box=1_SuperFit=1_Casa DAG=1_nhow Berlin=1_Siemens Technopark=1_IFA 2012 - Internationale Funkausstellung Berlin=1_Starbucks=1_Packstation 148=1_Ipadsquad=1_Schwanenwerder=1_Mensa TU Berlin=1_Don Sushi=1
Wed Sep 05 10:30:00 UTC 2012,2,10,630,96,18,Travel & Transport=5_Shops & Services=2_Food=4_Colleges & Universities=2_Professional & Other Places=3,Event Space=2_Train Station=2_Asian Restaurant=1_Electronics Store=1_Vietnamese Restaurant=1_Food=1_Design Studio=1_Monument / Landmark=1,"Berlin Hauptbahnhof=2_IFA 2012 - Internationale Funkausstellung Berlin=1_Deutscher Dom=1_Cafeteria TU ""Skyline""=1_Cuno=1_Louis Vuitton Store=1_MDC Max-Delbrück-Centrum=1_Café Lounge=1_dinette=1_Kru-oh english center=1_Berlin Tegel Airport (TXL)=1_Conrad=1_restaurant so=1_Hackesche Höfe=1_SONY @IFA 2012=1_The Finsel Residence=1_Mitte Berlin=1"
Wed Sep 05 11:00:00 UTC 2012,2,11,660,114,13,Travel & Transport=3_Clothing Stores=1_Shops & Services=4_Airports=2_Food=4_Professional & Other Places=3,Café=2_Airport Terminal=2_Event Space=1_Train Station=1_Office=1_Gas Station / Garage=1_Accessories Store=1_Building=1,Infernum Productions AG=1_Berlin Hauptbahnhof=1_relexa hotels HQ=1_Spreves Tankstelle=1_Hertha BSC Fanshop=1_Edeka Reichelt=1_Terminal D=1_Terminal B=1_Cafeteria Elektrotechnik Neubau=1_Sonos @ IFA2012=1_Chanel=1_GIRO Coffee Bar=1_St. Oberholz=1
Wed Sep 05 11:30:00 UTC 2012,2,11,690,91,12,Government Buildings=1_Travel & Transport=4_Residences=2_Shops & Services=1_Food=4_Professional & Other Places=2,Train Station=3_Home (private)=2,Berlin Hauptbahnhof=2_Berlin Ostbahnhof=1_Ernst-Litfaß-Schule=1_The Sandeman & Burke Household=1_JVA Moabit=1_Brandenburger Tor=1_Piccola Taormina=1_Deutsche Bank=1_U-Bhf Wilmersdorfer Straße=1_Café Quitte=1_Satyam=1
Wed Sep 05 12:00:00 UTC 2012,2,12,720,107,16,Outdoors & Recreation=1_Travel & Transport=2_Museums=1_College Academic Buildings=1_Arts & Entertainment=1_Shops & Services=1_Food=6_Colleges & Universities=2_Professional & Other Places=4,Event Space=4_Restaurant=2,IFA 2012 - Internationale Funkausstellung Berlin=2_Viet Dream=1_Neue Nationalgalerie=1_Zeiss-Großplanetarium=1_Spree-Ufer Jogging Strecke=1_Suno - Sushi & Noodles=1_DB Reisezentrum=1_U-Bhf Mierendorffplatz=1_toom Baumarkt=1_Samsung SMART Lounge @IFA 2012=1_Berlinoff=1_IKEA Restaurant & Café=1_GRUNDIG @IFA 2012 Halle 23/101=1_Restaurant Nolle=1_TU Berlin - Institut für Mathematik=1
Wed Sep 05 12:30:00 UTC 2012,2,12,750,91,11,Travel & Transport=3_Outdoors & Recreation=1_Residences=1_Shops & Services=1_Food=3_Professional & Other Places=2,Event Space=2_Thai Restaurant=1_Light Rail=1_Café=1_Mall=1_Asian Restaurant=1_Home (private)=1_General Travel=1,Schönhauser Allee Arcaden=1_Intel Bloghütte @ IFA 2012=1_IFA 2012 - Internationale Funkausstellung Berlin=1_Adagio City Aparthotel=1_S-Bhf Berlin Schönefeld Flughafen=1_Viktoria-Luise-Platz=1_Green Rice=1_Berlin=1_Simplicity Restaurant=1_Pummeluffministerium=1_St. Oberholz=1
Wed Sep 05 13:00:00 UTC 2012,2,13,780,85,14,Government Buildings=2_Outdoors & Recreation=3_Travel & Transport=2_Food=3_Professional & Other Places=6,Café=2_Monument / Landmark=2_College Arts Building=1_Italian Restaurant=1_Dentist's Office=1_Office=1_Golf Course=1_Coworking Space=1,Napoljonska=1_Marriott Hotel Berlin=1_Sowjetisches Ehrenmal im Treptower Park=1_Roomsurfer GmbH=1_Intel Bloghütte @ IFA 2012=1_Fiducia It Ag Berlin=1_Oslo Kaffebar=1_Universität der Künste UdK=1_Denkmal für die ermordeten Juden Europas=1_Machiavelli Am Roseneck=1_Zahnarztpraxis Dres. Britt Meusel und Carsten Dierig=1_Bundesplatz=1_Golfrange Großbeeren=1_Treptower Park=1
Wed Sep 05 13:30:00 UTC 2012,2,13,810,123,20,Travel & Transport=6_Outdoors & Recreation=2_Arts & Entertainment=2_Food=4_Professional & Other Places=3,Subway=2_Train Station=2_Office=1_Coffee Shop=1_Platform=1_Event Space=1_Italian Restaurant=1_Pool=1,Autofähre Burchardi=1_Sony Center=1_Bahnhof Berlin Gesundbrunnen=1_Paglia=1_SSE (Schwimm-/Sprunghalle im Europasportpark)=1_Soup Kultur=1_ESL PROLOG - Berlin=1_RiCE Up onigiri=1_Berlin Hauptbahnhof=1_BILD.de Web.TV=1_Starbucks=1_Gangway Streetwork=1_Pergamonmuseum=1_Checkpoint Charlie=1_SONY @IFA 2012=1_Gleis 13/14=1_Berlin=1_Délice de France=1_S+U-Bhf Potsdamer Platz=1_U-Bhf Kurfürstendamm=1
